,0
2142,2.0
2143,10.0
2144,2.0
2145,12.0
2146,5.0
2147,10.0
2148,10.0
2149,5.0
2150,2.0
2151,14.0
2152,8.0
2153,3.0
2154,2.0
2155,11.0
2156,14.0
2157,2.0
2158,6.0
2159,10.0
2160,10.0
2161,5.0
2162,10.0
2163,11.0
2164,11.0
2165,8.0
2166,10.0
2167,14.0
2168,12.0
2169,14.0
2170,12.0
2171,3.0
2172,6.0
2173,10.0
2174,11.0
2175,12.0
2176,12.0
2177,2.0
2178,14.0
2179,14.0
2180,12.0
2181,10.0
2182,2.0
2183,6.0
2184,2.0
2185,2.0
2186,10.0
2187,12.0
2188,11.0
2189,10.0
2190,10.0
2191,11.0
2192,5.0
2193,5.0
2194,10.0
2195,10.0
2196,2.0
2197,12.0
2198,12.0
2199,2.0
2200,2.0
2201,8.0
2202,14.0
2203,11.0
2204,10.0
2205,11.0
2206,11.0
2207,11.0
2208,14.0
2209,11.0
2210,14.0
2211,8.0
2212,3.0
2213,3.0
2214,2.0
2215,10.0
2216,3.0
2217,11.0
2218,5.0
2219,10.0
2220,12.0
2221,12.0
2222,10.0
2223,2.0
2224,5.0
2225,5.0
2226,14.0
2227,10.0
2228,10.0
2229,11.0
2230,2.0
2231,5.0
2232,10.0
2233,12.0
2234,10.0
2235,6.0
2236,3.0
2237,10.0
2238,2.0
2239,10.0
2240,10.0
2241,6.0
2242,2.0
2243,10.0
2244,2.0
2245,10.0
2246,5.0
2247,10.0
2248,10.0
2249,3.0
2250,10.0
2251,11.0
2252,14.0
2253,6.0
2254,10.0
2255,10.0
2256,10.0
2257,14.0
2258,14.0
2259,12.0
2260,12.0
2261,10.0
2262,12.0
2263,12.0
2264,12.0
2265,11.0
2266,12.0
2267,10.0
2268,5.0
2269,2.0
2270,8.0
2271,2.0
2272,2.0
2273,11.0
2274,5.0
2275,12.0
2276,14.0
2277,12.0
2278,10.0
2279,14.0
2280,8.0
2281,10.0
2282,12.0
2283,2.0
2284,10.0
2285,6.0
2286,3.0
2287,5.0
2288,10.0
2289,12.0
2290,5.0
2291,5.0
2292,12.0
2293,14.0
2294,10.0
2295,3.0
2296,3.0
2297,11.0
2298,14.0
2299,6.0
2300,11.0
2301,11.0
2302,3.0
2303,2.0
2304,12.0
2305,10.0
2306,3.0
2307,14.0
2308,12.0
2309,6.0
